ID,Nome,Nome Japonês,Tipo,Tipo 2,HP,Ataque,Defesa,Velocidade,Nível,Experiência,Altura,Peso,Total,Ataque Especial (Sp. Atk),Defesa Especial (Sp. Def),Geração,É Lendário,Percentual Masculino,Classificação,Taxa de Captura,Passos para Chocar,Habilidades,Crescimento de Experiência,Felicidade Base
5309,Tentacruel,Sandra,Lutador,Grama,120.0,15.0,18.0,11.0,21,1706.0,,,679,15.0,141.0,7,0,88.53991509721045,white,144.0,3718.0,concern,678274.0,29.0
5310,Geodude,Matthew,Fada,,26.0,,82.0,,32,5280.0,0.64,64.17,366,62.0,122.0,4,0,61.02532323192019,approach,24.0,7026.0,think,1138182.0,108.0
5311,Paras,Barbara,Fantasma,,197.0,91.0,13.0,,19,9642.0,1.81,132.5,649,19.0,96.0,1,0,49.6636398628163,summer,143.0,2777.0,rest,627149.0,225.0
5312,Ponyta,Leroy,Voador,,190.0,95.0,114.0,10.0,77,1793.0,2.18,71.84,535,97.0,,4,0,47.12139416852354,still,49.0,9637.0,manager,1174556.0,142.0
5313,Kadabra,Megan,Fada,,45.0,142.0,,49.0,55,7501.0,0.88,46.11,791,107.0,45.0,5,0,94.38272625402972,catch,204.0,1966.0,report,634662.0,86.0
5314,Cubone,Veronica,Sombrio,,123.0,19.0,,53.0,8,1042.0,0.55,,489,90.0,72.0,5,0,97.3289018477716,hundred,172.0,2870.0,health,1625081.0,188.0
5315,Seadra,Christopher,Gelo,,,132.0,138.0,51.0,82,,1.85,217.01,555,38.0,90.0,2,0,57.79955904220447,success,163.0,6281.0,which,757985.0,59.0
5316,Lapras,Carla,Fogo,Aço,,138.0,70.0,95.0,82,5406.0,1.52,,448,20.0,110.0,3,0,70.11149683828727,since,109.0,4847.0,,1195996.0,43.0
5317,Geodude,Erica,Fogo,,137.0,75.0,,20.0,19,,1.55,,410,22.0,79.0,1,0,38.51684724933331,when,15.0,7217.0,man,1119379.0,151.0
5318,Nidorina,Christopher,Dragão,Grama,,144.0,114.0,,37,9388.0,1.75,275.52,769,81.0,53.0,7,0,18.09628850094661,glass,207.0,7565.0,rock,1475940.0,156.0
5319,Shellder,Glenda,Grama,,61.0,29.0,46.0,25.0,61,5442.0,0.54,33.71,500,74.0,149.0,3,0,10.962511602691416,tree,,6097.0,clear,631590.0,115.0
5320,Rattata,Nichole,Psíquico,,115.0,,74.0,43.0,97,4324.0,1.75,61.04,507,128.0,41.0,3,0,77.29186120134285,probably,103.0,6291.0,lay,1161576.0,201.0
5321,Pidgey,John,Voador,,21.0,147.0,106.0,40.0,55,529.0,,149.49,382,148.0,80.0,3,0,16.08478230126996,grow,254.0,,then,1639885.0,50.0
5322,Nidoran♂,Kathy,Fantasma,,112.0,75.0,85.0,14.0,90,6731.0,2.4,264.96,682,73.0,13.0,5,0,89.38316987835009,teacher,218.0,6908.0,card,751639.0,22.0
5323,Graveler,Victoria,Dragão,,124.0,101.0,91.0,93.0,48,5884.0,2.23,146.31,774,102.0,74.0,2,0,28.86144237481174,Democrat,169.0,4526.0,media,1139212.0,211.0
5324,Venomoth,Evan,Elétrico,,,43.0,54.0,91.0,78,304.0,2.35,,486,130.0,84.0,7,0,43.00595324126256,evening,16.0,3673.0,growth,913736.0,211.0
5325,Kakuna,James,Fada,,42.0,26.0,129.0,148.0,3,7689.0,1.46,52.48,388,42.0,103.0,7,0,12.392643191058239,home,16.0,4040.0,traditional,1408952.0,199.0
5326,Alakazam,Antonio,Psíquico,Psíquico,199.0,25.0,33.0,55.0,41,9813.0,2.46,257.5,215,50.0,67.0,5,0,94.81735634104852,,200.0,8041.0,describe,962275.0,241.0
5327,Weedle,Latoya,Psíquico,Voador,98.0,131.0,106.0,41.0,48,2657.0,,,618,145.0,105.0,2,0,75.85984072116098,story,172.0,8990.0,call,1472624.0,
5328,Weepinbell,Robert,Elétrico,,157.0,99.0,70.0,,44,4245.0,0.37,72.76,416,100.0,93.0,3,0,31.526841019764117,matter,102.0,2206.0,local,879788.0,65.0
5329,Ekans,Brian,Grama,,90.0,133.0,144.0,137.0,17,,0.65,,283,55.0,,6,0,3.3964053096733227,quality,248.0,9607.0,prevent,,73.0
5330,Seadra,Ricky,Fantasma,,104.0,86.0,,24.0,36,4849.0,1.67,38.43,319,77.0,33.0,5,0,85.69054105090981,kid,231.0,5297.0,cultural,886265.0,191.0
5331,Arbok,Justin,Gelo,Elétrico,58.0,136.0,80.0,34.0,44,5931.0,0.75,157.62,316,60.0,26.0,4,0,14.346938867126791,conference,34.0,9192.0,past,,147.0
5332,Primeape,Anthony,Gelo,Gelo,,68.0,19.0,96.0,3,2191.0,0.86,291.51,563,73.0,13.0,5,0,1.4768789250066194,scene,212.0,6706.0,special,1385003.0,136.0
5333,Hitmonchan,Kelly,Fantasma,,193.0,51.0,127.0,35.0,44,,0.63,258.31,495,139.0,120.0,3,0,0.5458594299272423,interview,4.0,1259.0,evidence,1608532.0,31.0
5334,Golbat,Mary,Fada,Voador,160.0,105.0,74.0,120.0,57,6861.0,1.85,271.26,637,17.0,109.0,6,0,79.56935767669077,hour,122.0,8764.0,story,1619266.0,73.0
5335,Weezing,Michael,Aço,,101.0,16.0,116.0,20.0,69,1111.0,0.86,70.59,230,75.0,138.0,7,0,78.03113257386872,level,89.0,8479.0,responsibility,934952.0,228.0
5336,Koffing,Edward,Lutador,,28.0,114.0,130.0,7.0,12,9550.0,0.76,200.85,299,148.0,101.0,7,0,0.6493303007039652,me,117.0,4800.0,up,1238682.0,222.0
5337,Caterpie,Francisco,Voador,,191.0,121.0,148.0,24.0,88,2294.0,0.6,,422,20.0,126.0,6,0,55.17272852561975,particular,45.0,6774.0,pattern,,183.0
5338,Golbat,James,Aço,,96.0,30.0,138.0,120.0,69,332.0,1.19,270.05,357,122.0,,1,0,21.412711407043727,put,128.0,8386.0,doctor,898735.0,115.0
5339,Lapras,Nancy,Inseto,,30.0,113.0,83.0,,35,9736.0,0.76,271.79,380,80.0,97.0,6,0,90.66324428449782,of,121.0,9777.0,often,1634387.0,199.0
5340,Raichu,Tonya,Sombrio,,167.0,55.0,69.0,61.0,29,5642.0,0.34,216.73,619,117.0,125.0,3,0,76.82800226984003,personal,10.0,3572.0,half,1296287.0,72.0
5341,Poliwag,Michael,Fada,,196.0,30.0,15.0,32.0,91,2444.0,,,251,102.0,15.0,6,0,35.73679773209226,how,211.0,3662.0,rather,768614.0,69.0
5342,Electrode,Ashley,Fantasma,,,145.0,95.0,66.0,91,9845.0,0.82,74.42,725,128.0,11.0,2,0,32.92102723985615,effort,203.0,6738.0,something,1124081.0,195.0
5343,Rattata,Gregory,Fada,,121.0,149.0,11.0,,66,30.0,0.4,45.9,311,49.0,,5,0,5.528260336506452,car,204.0,8650.0,book,,178.0
5344,Oddish,John,Dragão,,130.0,149.0,16.0,,39,3900.0,1.12,,451,82.0,105.0,2,0,88.74733878604283,several,221.0,7295.0,resource,846328.0,223.0
5345,Jynx,Scott,Voador,,29.0,133.0,86.0,78.0,72,,0.4,,511,144.0,131.0,1,0,7.633722231318252,federal,155.0,6044.0,keep,646068.0,34.0
5346,Paras,Sabrina,Sombrio,,69.0,55.0,124.0,121.0,79,1572.0,1.26,169.2,778,112.0,38.0,2,0,33.96995022980316,along,91.0,8220.0,prove,1524257.0,
5347,Alakazam,Marissa,Fogo,Fada,103.0,139.0,124.0,84.0,3,6775.0,,27.75,346,80.0,21.0,4,0,16.680455119850567,to,192.0,6289.0,hospital,1623822.0,36.0
5348,Blastoise,Anna,Água,,149.0,54.0,,103.0,98,7275.0,,17.48,620,114.0,94.0,7,0,79.58402313026774,coach,33.0,5757.0,type,912965.0,96.0
5349,Fearow,Kathleen,Inseto,,103.0,65.0,81.0,25.0,34,8200.0,1.53,,242,94.0,146.0,2,0,73.43831660570115,message,237.0,,line,632203.0,122.0
5350,Tentacruel,Ryan,Inseto,,127.0,141.0,55.0,64.0,21,628.0,,263.07,241,64.0,53.0,5,0,9.79830033541017,hear,33.0,8536.0,growth,1531818.0,198.0
5351,Voltorb,Samantha,Fantasma,Lutador,103.0,72.0,54.0,,1,4575.0,0.52,284.56,421,117.0,23.0,3,0,36.669288339847526,however,194.0,3821.0,same,738850.0,144.0
5352,Moltres,Joseph,Fogo,,133.0,35.0,107.0,8.0,90,1715.0,0.87,184.63,222,13.0,79.0,1,0,14.416531054881466,yeah,225.0,8771.0,interview,1208858.0,1.0
5353,Arbok,Amy,Elétrico,,160.0,93.0,19.0,39.0,70,4921.0,0.32,247.77,552,137.0,50.0,1,0,0.448094634720686,to,181.0,9027.0,single,1208895.0,210.0
5354,Gyarados,Wayne,Aço,Gelo,197.0,114.0,95.0,,78,2406.0,0.92,294.75,247,104.0,12.0,1,0,29.36086590759851,party,142.0,4190.0,leader,1384601.0,35.0
5355,Mankey,Kevin,Grama,,104.0,53.0,136.0,144.0,76,5832.0,2.32,259.4,408,100.0,53.0,5,0,93.04850269280782,condition,161.0,,if,1614345.0,43.0
5356,Bellsprout,Kathleen,Fantasma,,116.0,102.0,91.0,127.0,13,875.0,0.33,180.13,521,22.0,116.0,3,0,97.67404710148338,money,14.0,5360.0,open,629465.0,176.0
5357,Clefairy,Katherine,Aço,Sombrio,,57.0,19.0,90.0,7,,1.78,8.94,286,119.0,136.0,4,0,72.7336193420968,remember,112.0,5660.0,everything,972935.0,
5358,Mr. Mime,Susan,Inseto,,69.0,79.0,24.0,46.0,94,6724.0,,,657,,125.0,3,0,57.986613996499074,customer,167.0,5826.0,everything,712167.0,93.0
5359,Horsea,Laura,Fantasma,,143.0,130.0,21.0,134.0,20,8449.0,,,515,57.0,28.0,4,0,66.7990144913808,by,10.0,6040.0,moment,947830.0,94.0
5360,Abra,Brian,Água,,170.0,57.0,41.0,78.0,97,4462.0,1.34,,703,48.0,108.0,3,0,1.0925174182918385,concern,101.0,3909.0,piece,1088614.0,170.0
5361,Ditto,Zachary,Psíquico,,190.0,29.0,,84.0,75,9600.0,0.88,,321,119.0,20.0,4,1,53.5829531202167,,97.0,5402.0,agent,662989.0,234.0
5362,Pidgeotto,Andrew,Pedra,,162.0,133.0,42.0,,93,7434.0,1.65,58.26,239,27.0,46.0,4,0,59.09652016342608,science,3.0,2251.0,police,1186119.0,178.0
5363,Nidoking,Norma,Grama,,,123.0,41.0,38.0,83,9987.0,2.03,240.69,334,,125.0,3,0,47.68432607342798,level,44.0,7755.0,where,615851.0,129.0
5364,Jynx,Rachel,Voador,,65.0,41.0,15.0,,5,1349.0,0.46,78.7,294,149.0,31.0,6,0,55.044747742424114,condition,44.0,1031.0,human,734489.0,10.0
5365,Voltorb,Christina,Pedra,,81.0,146.0,71.0,37.0,45,9343.0,,247.8,577,23.0,132.0,1,0,35.44618290222504,girl,105.0,1835.0,,792900.0,45.0
5366,Ninetales,Katelyn,Grama,,29.0,95.0,148.0,,1,563.0,,,577,102.0,22.0,1,1,52.88676598538152,always,192.0,2264.0,professional,1263430.0,85.0
5367,Dewgong,Sherry,Fada,,125.0,132.0,116.0,,39,5142.0,,36.69,794,87.0,52.0,1,0,45.22572733155093,poor,180.0,7713.0,,1620937.0,22.0
5368,Parasect,Joseph,Voador,Lutador,188.0,31.0,117.0,7.0,33,1664.0,1.24,101.8,592,16.0,97.0,2,1,71.81458114037625,doctor,252.0,,serious,605182.0,184.0
5369,Slowpoke,Benjamin,Dragão,,187.0,130.0,107.0,52.0,12,8177.0,,,218,111.0,51.0,7,0,50.69786608555044,these,89.0,9422.0,space,933098.0,188.0
5370,Vileplume,Karen,Gelo,,158.0,,119.0,125.0,39,8559.0,1.87,287.15,211,60.0,41.0,5,0,11.872283017191965,include,47.0,1306.0,ever,1027006.0,12.0
5371,Parasect,Debra,Pedra,,,44.0,70.0,,5,3165.0,,,773,98.0,116.0,6,0,41.35453465776007,kid,21.0,1945.0,month,1614499.0,56.0
5372,Aerodactyl,Kathy,Voador,Aço,122.0,49.0,,30.0,18,,,16.86,295,121.0,20.0,5,0,48.91018708439751,while,42.0,3351.0,despite,1036289.0,
5373,Persian,Mackenzie,Psíquico,,114.0,44.0,127.0,112.0,8,729.0,0.42,12.12,430,,61.0,4,0,96.46574808615335,even,29.0,4477.0,man,951529.0,251.0
5374,Ekans,David,Psíquico,,99.0,90.0,99.0,131.0,94,2873.0,0.76,,385,114.0,93.0,5,0,18.329810580022354,hot,28.0,4624.0,treatment,877798.0,226.0
5375,Wartortle,Joseph,Sombrio,,139.0,69.0,111.0,125.0,70,3874.0,1.67,27.28,560,117.0,83.0,6,0,22.433043997392666,body,217.0,8116.0,give,1046870.0,
5376,Ditto,John,Inseto,,59.0,145.0,97.0,16.0,16,9772.0,,23.35,304,111.0,61.0,3,0,64.9204949945585,speech,108.0,6659.0,,1100281.0,196.0
5377,Bellsprout,Regina,Fogo,,88.0,113.0,148.0,27.0,47,8059.0,,,634,109.0,142.0,1,1,15.303523336998282,stage,137.0,9509.0,exist,744787.0,186.0
5378,Nidorina,Sarah,Inseto,,188.0,41.0,54.0,91.0,34,2770.0,1.72,,346,99.0,86.0,3,0,94.34789419339822,once,222.0,5235.0,upon,1631777.0,196.0
5379,Magikarp,Michelle,Inseto,,50.0,37.0,,95.0,85,6429.0,2.07,139.15,586,95.0,149.0,6,0,41.76728697094282,detail,32.0,1183.0,whether,1324771.0,82.0
5380,Flareon,Kim,Água,,185.0,46.0,113.0,,23,9971.0,0.72,194.6,367,114.0,23.0,4,0,98.46109941933278,family,137.0,9486.0,money,1441096.0,171.0
5381,Rattata,Maria,Fada,,115.0,69.0,37.0,14.0,17,,,,641,43.0,44.0,6,0,38.88843322255183,night,225.0,2909.0,Republican,622234.0,105.0
5382,Zapdos,Kathy,Voador,Gelo,160.0,49.0,91.0,,74,444.0,,255.76,202,76.0,95.0,1,0,34.39349542610298,sister,184.0,4904.0,care,782604.0,64.0
5383,Ponyta,Michael,Lutador,,,115.0,85.0,119.0,13,,1.55,24.81,638,124.0,90.0,3,0,76.6993897426749,place,224.0,7991.0,because,1334318.0,112.0
5384,Nidoran♂,Barbara,Elétrico,,89.0,94.0,54.0,85.0,57,1749.0,0.35,206.57,267,20.0,21.0,5,0,93.80171905681799,drive,159.0,,interview,797353.0,119.0
5385,Kangaskhan,Miguel,Água,,97.0,24.0,,21.0,64,4859.0,,142.86,731,17.0,89.0,7,0,17.016532366223935,certain,148.0,1857.0,than,897721.0,112.0
5386,Cubone,Jerry,Lutador,,197.0,29.0,122.0,53.0,37,4498.0,1.02,,212,61.0,108.0,1,0,61.3225026337037,either,26.0,6869.0,up,1042397.0,55.0
5387,Rhyhorn,Jesus,Lutador,,40.0,85.0,,,70,1456.0,1.42,,299,44.0,101.0,2,0,98.58591853887107,free,215.0,6653.0,small,1311304.0,174.0
5388,Dratini,Jonathan,Aço,Psíquico,94.0,15.0,129.0,38.0,73,5270.0,,,217,132.0,120.0,7,0,88.8993504831597,from,39.0,3540.0,front,1372467.0,227.0
5389,Poliwag,Daniel,Fantasma,,111.0,76.0,101.0,46.0,6,4789.0,1.4,239.58,274,23.0,121.0,6,0,3.186440236800503,easy,64.0,5011.0,oil,1140647.0,94.0
5390,Ekans,Kristina,Psíquico,,100.0,53.0,135.0,,12,1989.0,,,792,130.0,147.0,6,0,58.006259228845856,by,82.0,5758.0,network,1433116.0,200.0
5391,Dewgong,Joseph,Elétrico,,110.0,,134.0,146.0,12,9289.0,1.8,189.23,734,,11.0,6,0,0.13357435380169091,knowledge,,3534.0,part,601425.0,103.0
5392,Machoke,Rhonda,Inseto,,183.0,130.0,44.0,74.0,25,1182.0,1.37,184.53,644,64.0,25.0,3,0,53.476926711888474,benefit,94.0,9727.0,sometimes,,225.0
5393,Bellsprout,Jennifer,Fantasma,Dragão,,22.0,48.0,72.0,64,5386.0,2.18,,402,149.0,48.0,3,0,32.40337722822325,nice,231.0,2053.0,front,781039.0,72.0
5394,Hitmonlee,Jeffrey,Fogo,,119.0,23.0,,116.0,36,1376.0,,72.87,601,142.0,63.0,7,0,96.62011668946076,you,35.0,9178.0,movie,1254030.0,109.0
5395,Rattata,Andrea,Água,,111.0,35.0,67.0,,71,6815.0,2.46,289.42,698,112.0,56.0,3,0,26.14798853650646,exist,164.0,3271.0,network,699443.0,146.0
5396,Charmeleon,Tracey,Aço,Psíquico,61.0,110.0,135.0,53.0,55,9397.0,0.91,240.1,735,115.0,135.0,5,0,20.50270524784753,measure,9.0,6035.0,that,1499806.0,128.0
5397,Ivysaur,Paul,Aço,,197.0,127.0,89.0,65.0,70,5345.0,1.25,,480,122.0,38.0,7,0,13.076674362484187,fund,39.0,8747.0,senior,1184067.0,91.0
5398,Golduck,Charles,Fantasma,,80.0,76.0,119.0,60.0,79,100.0,2.01,50.72,567,52.0,140.0,4,0,75.23895056218497,news,53.0,4076.0,trip,870089.0,254.0
5399,Oddish,Robert,Fantasma,,69.0,130.0,112.0,12.0,13,5733.0,1.27,,233,53.0,89.0,5,0,91.69599193479264,cultural,12.0,4789.0,how,1575572.0,38.0
5400,Ponyta,Brandon,Voador,,146.0,109.0,81.0,46.0,37,3612.0,1.54,123.02,449,14.0,57.0,1,0,16.15186620237472,money,6.0,3404.0,become,1114159.0,67.0
5401,Graveler,Vanessa,Elétrico,,73.0,92.0,17.0,14.0,87,231.0,1.3,143.66,612,,124.0,1,0,65.0130470187873,nor,51.0,7817.0,necessary,1100594.0,141.0
5402,Seadra,Kyle,Grama,,68.0,66.0,113.0,,19,7023.0,1.89,267.76,271,147.0,96.0,4,0,62.26001181573088,risk,232.0,3340.0,agreement,936335.0,42.0
5403,Nidorina,Sara,Dragão,,157.0,100.0,65.0,,48,6810.0,2.47,299.51,288,54.0,34.0,1,0,39.0734932104725,fund,146.0,7742.0,game,1154798.0,123.0
5404,Zapdos,Betty,Água,,26.0,108.0,71.0,57.0,58,6657.0,2.0,236.89,345,58.0,102.0,1,0,17.983559243325942,kid,140.0,2156.0,carry,1333852.0,226.0
5405,Pidgey,Stephanie,Dragão,,196.0,71.0,43.0,122.0,88,8661.0,,4.26,598,121.0,98.0,4,1,84.20583810861609,health,121.0,3639.0,business,,218.0
5406,Diglett,Shannon,Aço,,123.0,149.0,111.0,18.0,96,5121.0,2.33,110.14,645,52.0,70.0,7,0,35.38087773523301,imagine,156.0,4209.0,large,732798.0,136.0
5407,Magikarp,David,Grama,,34.0,22.0,68.0,144.0,38,5841.0,,24.07,281,22.0,136.0,4,0,51.40144378899058,site,135.0,7318.0,score,773517.0,115.0
5408,Gastly,Alexander,Pedra,,166.0,29.0,113.0,,67,2126.0,2.41,,589,81.0,136.0,3,0,73.34748979553206,teacher,45.0,8720.0,long,704454.0,160.0
5409,Vaporeon,Michelle,Psíquico,,162.0,119.0,58.0,83.0,70,8624.0,0.56,,651,84.0,127.0,3,0,83.03751415660182,person,,3187.0,speak,639302.0,24.0
5410,Vaporeon,Melissa,Lutador,Inseto,67.0,122.0,97.0,69.0,89,6539.0,1.85,209.9,701,57.0,77.0,5,0,86.9006917839465,manager,1.0,7442.0,must,884763.0,171.0
5411,Fearow,James,Fantasma,,141.0,114.0,13.0,86.0,10,5522.0,2.33,,730,147.0,24.0,2,0,98.1272259068067,bad,79.0,5873.0,cell,1560487.0,12.0
5412,Magnemite,Samuel,Inseto,,67.0,49.0,,,81,803.0,,10.62,392,57.0,45.0,6,0,33.11319915771197,election,4.0,6034.0,trial,874971.0,79.0
5413,Parasect,Alexandra,Pedra,,,70.0,101.0,,2,6965.0,,9.53,335,87.0,129.0,2,0,48.452848417455506,fight,143.0,8675.0,treatment,676383.0,99.0
5414,Butterfree,David,Fogo,,111.0,130.0,40.0,,50,1047.0,1.43,199.4,579,141.0,101.0,2,0,46.741747828290514,southern,244.0,6430.0,address,1452857.0,164.0
5415,Lickitung,Jason,Voador,,93.0,100.0,76.0,16.0,78,1820.0,2.2,26.58,459,66.0,148.0,1,0,79.19578494370369,win,98.0,4231.0,course,1607720.0,220.0
5416,Geodude,Desiree,Psíquico,,93.0,136.0,140.0,80.0,99,7399.0,,,471,46.0,50.0,1,0,20.29630278058161,must,171.0,5373.0,avoid,1497609.0,84.0
5417,Fearow,Michelle,Água,Fantasma,182.0,44.0,88.0,,50,2234.0,,,214,42.0,78.0,4,0,14.950030452260933,job,102.0,9161.0,half,1527419.0,118.0
5418,Tangela,Heather,Gelo,,128.0,141.0,144.0,133.0,62,8699.0,0.42,293.79,443,85.0,117.0,7,0,71.10049810294792,chance,128.0,7749.0,hope,1160982.0,241.0
5419,Abra,Paul,Psíquico,,147.0,111.0,97.0,106.0,83,6360.0,0.95,,511,71.0,82.0,2,0,26.268010097029848,power,25.0,,hotel,664719.0,209.0
5420,Farfetch’d,Thomas,Inseto,,82.0,48.0,,70.0,39,4742.0,,271.15,285,25.0,131.0,6,0,64.69034383762659,positive,209.0,5607.0,campaign,1622902.0,168.0
5421,Beedrill,Michael,Lutador,,85.0,,24.0,66.0,23,1450.0,1.96,,615,138.0,102.0,4,0,24.667878433545344,eye,15.0,9481.0,land,,36.0
5422,Nidoqueen,Emma,Pedra,Fantasma,138.0,73.0,84.0,55.0,99,345.0,0.53,254.56,406,111.0,73.0,4,0,17.867944390239508,before,45.0,4583.0,major,627968.0,237.0
5423,Kakuna,Courtney,Pedra,Água,40.0,15.0,130.0,136.0,12,5535.0,0.8,,377,137.0,,6,0,73.72271637358068,six,158.0,6346.0,between,1351289.0,108.0
5424,Caterpie,Robin,Sombrio,,27.0,27.0,,,98,4752.0,0.38,,546,72.0,75.0,6,0,2.5999614192830256,consumer,253.0,5818.0,everything,711785.0,141.0
5425,Ditto,Shane,Elétrico,,83.0,64.0,63.0,11.0,92,4017.0,0.77,218.95,613,44.0,72.0,4,1,62.10165794893649,lay,199.0,4965.0,administration,1497268.0,181.0
5426,Gyarados,Dwayne,Fogo,,136.0,141.0,116.0,93.0,35,3518.0,2.3,,640,,140.0,2,0,89.63859394797092,senior,165.0,9534.0,fire,661293.0,100.0
5427,Mr. Mime,Michael,Psíquico,,184.0,98.0,,,97,1251.0,,156.99,672,110.0,128.0,3,0,96.11119077134344,true,59.0,2212.0,foot,964189.0,
5428,Pidgey,Todd,Lutador,,169.0,12.0,105.0,90.0,48,7731.0,2.06,36.65,205,137.0,67.0,7,0,13.976157479743033,two,203.0,3725.0,recently,873678.0,2.0
5429,Dragonair,Bryan,Psíquico,,176.0,48.0,143.0,36.0,7,3312.0,1.37,288.77,335,26.0,52.0,5,0,60.31949016464403,how,222.0,8068.0,bank,938708.0,140.0
5430,Porygon,Carolyn,Sombrio,,46.0,27.0,,10.0,46,,1.32,159.24,458,10.0,63.0,1,0,87.87244028098661,across,246.0,5297.0,home,1263923.0,194.0
5431,Moltres,Patrick,Psíquico,,146.0,116.0,107.0,27.0,50,8484.0,0.86,177.0,376,52.0,73.0,2,0,17.23550469180338,arm,194.0,3133.0,force,1314978.0,50.0
5432,Chansey,Maria,Inseto,Água,108.0,61.0,95.0,63.0,96,8273.0,2.29,236.34,336,97.0,133.0,7,0,32.51598106653923,range,,5719.0,side,1203677.0,83.0
5433,Jynx,David,Aço,Dragão,190.0,27.0,106.0,,97,4639.0,,266.41,502,33.0,,3,0,1.3701574720737963,media,127.0,7709.0,test,1074898.0,90.0
5434,Hypno,Elizabeth,Dragão,,191.0,12.0,90.0,,59,1852.0,2.2,133.64,732,88.0,93.0,5,0,45.94439178718132,training,201.0,5772.0,yeah,1635678.0,88.0
5435,Electabuzz,Eric,Fogo,,192.0,,143.0,134.0,23,4249.0,0.48,181.9,255,,,2,0,5.043339638275379,quite,76.0,1155.0,,1626732.0,85.0
5436,Exeggcute,Adam,Fogo,,54.0,108.0,,22.0,76,4609.0,,71.18,404,85.0,48.0,1,1,2.7656456926341,building,162.0,1281.0,bed,969585.0,251.0
5437,Poliwag,Eric,Aço,,82.0,99.0,126.0,141.0,13,4744.0,,252.97,783,94.0,49.0,3,0,33.42070776036829,either,182.0,5077.0,condition,947917.0,61.0
5438,Weezing,Sherri,Sombrio,,149.0,74.0,32.0,,69,2621.0,0.32,280.21,725,132.0,93.0,3,0,99.55033365863598,lead,64.0,6277.0,church,1083376.0,186.0
5439,Jigglypuff,Travis,Sombrio,,164.0,38.0,102.0,28.0,1,2054.0,2.04,58.41,227,29.0,57.0,3,0,42.8885082787167,staff,8.0,9360.0,reduce,1222528.0,
5440,Grimer,Mary,Fada,,193.0,,98.0,115.0,78,2547.0,,,214,148.0,94.0,2,0,38.60436988043894,white,186.0,6010.0,because,1528430.0,228.0
5441,Mewtwo,Jacqueline,Elétrico,,140.0,79.0,29.0,95.0,54,435.0,0.82,,768,46.0,113.0,4,0,75.77771706419843,society,22.0,8775.0,how,830050.0,137.0
5442,Drowzee,Brenda,Fada,,143.0,33.0,,12.0,27,8016.0,1.72,,420,12.0,46.0,2,0,42.10430880725406,indeed,204.0,9459.0,part,1630869.0,20.0
5443,Hitmonlee,Charles,Pedra,,106.0,144.0,97.0,99.0,50,,2.19,13.08,545,63.0,143.0,3,0,99.78055131745165,author,227.0,8086.0,leg,1215300.0,52.0
5444,Slowbro,Tyler,Psíquico,,170.0,138.0,,61.0,39,7234.0,1.68,134.37,385,78.0,41.0,4,0,29.238143435447228,leave,214.0,3980.0,check,969019.0,252.0
5445,Eevee,Haley,Água,Aço,46.0,136.0,11.0,,37,1809.0,2.18,,461,66.0,130.0,7,0,94.58981667731403,save,,,among,1302052.0,62.0
5446,Ponyta,Monica,Aço,,191.0,93.0,31.0,,24,8843.0,,,245,58.0,72.0,3,0,85.6602853633943,,55.0,4680.0,to,601985.0,197.0
5447,Raticate,Sylvia,Psíquico,,33.0,140.0,109.0,94.0,54,,,,459,11.0,107.0,3,0,79.6456294397926,then,250.0,7403.0,rich,1076332.0,101.0
5448,Squirtle,Joseph,Grama,,74.0,124.0,16.0,17.0,89,9476.0,,,259,22.0,44.0,7,0,23.70564005614636,both,,,only,1497350.0,205.0
5449,Zubat,Ashley,Fada,,24.0,53.0,,10.0,58,2634.0,1.96,8.28,354,141.0,83.0,6,0,74.10644659979148,simply,122.0,4164.0,subject,1108060.0,28.0
5450,Lapras,Frank,Elétrico,,115.0,17.0,16.0,,62,8225.0,0.65,185.99,266,106.0,105.0,3,0,,tell,108.0,7892.0,single,1403549.0,221.0
5451,Exeggutor,Chase,Fantasma,,,93.0,123.0,121.0,92,2494.0,2.47,,716,,139.0,5,0,78.2187800960337,have,100.0,3688.0,like,1159286.0,241.0
5452,Arcanine,Jason,Água,,195.0,77.0,21.0,18.0,87,,1.98,101.93,368,21.0,138.0,4,0,83.61159102502991,support,73.0,8189.0,west,1414923.0,141.0
5453,Magikarp,Michael,Água,,41.0,64.0,64.0,88.0,86,1059.0,2.27,,305,130.0,120.0,6,0,81.86511403626963,about,233.0,4074.0,area,1574584.0,
5454,Poliwrath,Elizabeth,Fantasma,,,35.0,24.0,48.0,85,7275.0,1.09,119.12,732,147.0,16.0,3,0,22.955125346311434,under,90.0,8850.0,role,1373958.0,67.0
5455,Parasect,Barbara,Psíquico,,67.0,43.0,,136.0,84,7280.0,1.79,46.35,676,114.0,69.0,1,1,70.43379830250144,step,218.0,6292.0,assume,1484960.0,194.0
5456,Lapras,Alexandra,Elétrico,,153.0,31.0,36.0,147.0,17,7033.0,1.51,290.91,617,122.0,145.0,2,0,67.26207669330887,sport,121.0,7667.0,seat,1522406.0,253.0
5457,Ivysaur,Kent,Aço,,22.0,74.0,,130.0,61,9972.0,2.07,,274,79.0,148.0,5,0,40.12485419759292,realize,124.0,7141.0,,1358801.0,251.0
5458,Caterpie,Kevin,Aço,,33.0,72.0,65.0,12.0,90,6692.0,1.13,147.58,650,29.0,14.0,3,0,93.44819245105971,pull,148.0,1181.0,reduce,874163.0,232.0
